Da Bockt der Bär,,1,B,Kind,Familie,Brett,6.5,2020,2,5,20,20,5,1,,,,https://boardgamegeek.com/boardgame/298145/da-bockt-der-bar
Die Befreiung der Rietburg,,3,B,Normal,Familie,Karten,6.7,2019,2,4,40,40,10,2.22,x,,,https://boardgamegeek.com/boardgame/271264/the-liberation-of-rietburg
Die Blumenstraße,Die Blumenstrasse,1,B,Normal,Strategie,Brett,7.8,2024,1,4,45,90,14,2.94,,,,https://boardgamegeek.com/boardgame/403441/windmill-valley
Die Burgen von Burgund,,4,B,Normal,Strategie,Tableau,8.1,2011,2,4,30,90,12,2.98,,,,https://boardgamegeek.com/boardgame/84876/the-castles-of-burgundy
Die glorreichen Gilden von Buttonville,,3,B,Normal,Familie,Karten,6.9,2025,2,4,30,30,10,1.6,,,,https://boardgamegeek.com/boardgame/446949/the-glorious-guilds-of-buttonville
La Boca,,3,B,Normal,Familie,Material,6.9,2013,3,6,40,40,8,1.36,,,,https://boardgamegeek.com/boardgame/136280/la-boca
Le Havre: Der Binnenhafen,,1,B,Zwei,Strategie,Tableau,6.8,2012,2,2,30,30,10,2.51,,,,https://boardgamegeek.com/boardgame/129051/le-havre-the-inland-port
The Big Bang Theory: Das Partyspiel ,,1,B,Normal,Party,Karten,5.2,2012,3,7,20,30,12,1,,,,https://boardgamegeek.com/boardgame/107733/the-big-bang-theory-the-party-game
The Book of Dragons,,1,B,Normal,Familie,Karten,6.2,2022,2,5,25,30,8,1.5,,,,https://boardgamegeek.com/boardgame/358796/the-book-of-dragons
The Border,,5,B,Normal,Familie,Tableau,6.6,2022,2,4,30,30,8,1.07,,,,https://boardgamegeek.com/boardgame/356996/the-border
Würfel Bingo,,1,B,Kind,Familie,Würfel,6.2,2007,1,12,15,15,8,1.23,,,,https://boardgamegeek.com/boardgame/29355/knister
 Ca$h 'n Gun$: Live (2007) ,Cash 'n Guns Live Cash and guns live,2,C,Karten,Party,Karten,6.4,2007,8,20,30,30,6,1.39,,,,https://boardgamegeek.com/boardgame/30324/ca-dollar-h-n-gun-dollar-live
3 Chapters,three drei,8,C,Karten,Familie,Karten,7.2,2024,2,6,30,30,10,1.75,,,,https://boardgamegeek.com/boardgame/423517/3-chapters
3 Secrets: Crime Time,Three Secrets Crime Time Drei Secrets,1,C,Karten,Rätsel,Karten,6.2,2019,2,8,15,15,12,1,x,,,https://boardgamegeek.com/boardgame/269756/3-secrets-crime-time
Auch schon clever: Dschungelparty,Auch schon clever Dschungelparty,2,C,Kind,Familie,Würfel,6.7,2025,2,5,15,15,6,1.2,,,,https://boardgamegeek.com/boardgame/454235/auch-schon-clever-dschungelparty
Cabanga!,,3,C,Karten,Familie,Karten,6.9,2023,3,6,20,20,6,1.12,,,,https://boardgamegeek.com/boardgame/394889/cabanga
Cacao,,5,C,Normal,Familie,Plättchen,7.1,2015,2,4,45,45,8,1.82,,,,https://boardgamegeek.com/boardgame/171499/cacao
Cafe,,3,C,Normal,Strategie,Karten,7.2,2020,1,4,20,45,8,2.05,,,,https://boardgamegeek.com/boardgame/284936/cafe
Calavera,,1,C,Karten,Familie,Würfel,6.8,2019,2,4,20,20,8,1.08,,,,https://boardgamegeek.com/boardgame/269041/calavera
Caldera Park,,1,C,Normal,Familie,Tableau,7.2,2022,1,4,30,40,8,1.91,,,,https://boardgamegeek.com/boardgame/367047/caldera-park
Camargue,,5,C,Normal,Strategie,Plättchen,6.6,2024,2,6,45,45,8,1.33,,,,https://boardgamegeek.com/boardgame/428062/camargue
Camel Up,Camel Cup,4,C,Normal,Familie,Brett,7,2014,2,8,20,30,8,1.5,,,,https://boardgamegeek.com/boardgame/153938/camel-up
Campus Galli,,4,C,Normal,Strategie,Brett,6.8,2024,2,4,60,60,10,2.67,,,,https://boardgamegeek.com/boardgame/410626/campus-galli
Can't Stop,,2,C,Normal,Familie,Brett,6.9,1980,2,4,30,30,9,1.15,,,,https://boardgamegeek.com/boardgame/41/cant-stop
Caper: Europe,Caper Europe,1,C,Normal,Familie,Karten,7.7,2022,2,2,25,35,10,2.09,,,,https://boardgamegeek.com/boardgame/328565/caper-europe
Capere,,1,C,Normal,Strategie,Brett,7.1,2014,2,4,5,30,6,2,,,,https://boardgamegeek.com/boardgame/194872/capere
Capital Lux: Generations,,1,C,Normal,Strategie,Karten,7.6,2021,1,4,15,40,10,2.22,,,,https://boardgamegeek.com/boardgame/299607/capital-lux-2-generations
Captain Black,,1,C,Kind,Familie,Brett,6.2,2015,2,4,30,50,4,1.33,x,,,https://boardgamegeek.com/boardgame/183528/captain-black
Captain Bluff,,2,C,Karten,Familie,Karten,5.5,2020,2,5,15,15,8,1.75,,,,https://boardgamegeek.com/boardgame/299570/captain-bluff
Captain Flip,,3,C,Normal,Familie,Tableau,7,2024,2,5,20,20,8,1.17,,,,https://boardgamegeek.com/boardgame/393325/captain-flip
Captain Silver,,2,C,Kind,Familie,Brett,6.3,2017,2,4,20,20,5,1.33,,,,https://boardgamegeek.com/boardgame/219509/captain-silver
Caral,,4,C,Normal,Strategie,Brett,6.7,2022,2,4,60,120,12,2.45,,,,https://boardgamegeek.com/boardgame/348325/caral
Caramba,,1,C,Kind,Party,Würfel,5.8,2017,2,4,20,20,4,1,,,,https://boardgamegeek.com/boardgame/217322/caramba
Caramba,,1,C,Normal,Familie,Brett,6,1992,2,6,30,45,7,1.43,,,,https://boardgamegeek.com/boardgame/1120/silver-mine
Carcassonne,,5,C,Normal,Familie,Plättchen,7.2,2000,2,5,30,45,7,1.89,,,,https://boardgamegeek.com/boardgame/822/carcassonne
Carcassonne Junior,,1,C,Kind,Familie,Plättchen,6.7,2009,2,4,10,20,4,1.13,,,,https://boardgamegeek.com/boardgame/41010/my-first-carcassonne
Carcassonne: Amazonas,,2,C,Normal,Familie,Plättchen,7,2016,2,5,35,35,6,1.88,,,,https://boardgamegeek.com/boardgame/206940/carcassonne-amazonas
Carcassonne: Goldrausch,,1,C,Normal,Familie,Plättchen,7.1,2014,2,5,35,35,8,1.92,,,,https://boardgamegeek.com/boardgame/163370/carcassonne-gold-rush
Carcassonne: Jäger und Sammler,,2,C,Normal,Familie,Plättchen,7.1,2002,2,5,35,35,8,1.92,,,,https://boardgamegeek.com/boardgame/4390/carcassonne-hunters-and-gatherers
Carcassonne: Neues Land,,1,C,Normal,Familie,Plättchen,6.5,2005,2,5,30,45,8,1.93,,,,https://boardgamegeek.com/boardgame/16216/carcassonne-the-discovery
Carcassonne: Safari,,4,C,Normal,Familie,Plättchen,7,2018,2,5,35,35,8,1.76,,,,https://boardgamegeek.com/boardgame/256065/carcassonne-safari
Carcassonne: Star Wars,,2,C,Normal,Familie,Plättchen,6.7,2015,2,5,35,35,6,1.64,,,,https://boardgamegeek.com/boardgame/180564/carcassonne-star-wars
Carcassonne: Südsee,,1,C,Normal,Familie,Plättchen,7.1,2013,2,5,35,35,8,1.88,,,,https://boardgamegeek.com/boardgame/147303/carcassonne-south-seas
Carcassonne: Über Stock und Stein,,1,C,Normal,Familie,Plättchen,7.3,2015,2,5,35,35,6,1.93,,,,https://boardgamegeek.com/boardgame/182082/carcassonne-over-hill-and-dale
Carnival of Monsters,,4,C,Normal,Familie,Tableau,7.2,2019,2,5,45,45,10,2.14,,,,https://boardgamegeek.com/boardgame/231484/carnival-of-monsters
Carpe Diem,,4,C,Normal,Strategie,Tableau,7.5,2018,2,4,45,75,10,2.51,,,,https://boardgamegeek.com/boardgame/245934/carpe-diem
Cartagena,,2,C,Normal,Familie,Plättchen,6.7,2000,2,5,45,45,8,1.6,,,,https://boardgamegeek.com/boardgame/826/cartagena
Cartaventura: Vinland,Cartaventura Vinland Finland Finnland,2,C,Karten,Familie,Karten,6.3,2021,1,6,45,45,10,1.14,x,,,https://boardgamegeek.com/boardgame/327077/cartaventura-vinland
Cartography,,1,C,Normal,Strategie,Plättchen,6.1,2015,2,4,20,20,10,2,,,,https://boardgamegeek.com/boardgame/163031/cartography
Cascadia,,6,C,Normal,Familie,Plättchen,7.9,2021,1,4,30,45,10,1.85,,,,https://boardgamegeek.com/boardgame/295947/cascadia
Cascadia Junior,,5,C,Kind,Familie,Plättchen,7.1,2025,2,4,15,30,5,1.29,,,,https://boardgamegeek.com/boardgame/433007/cascadia-junior
Cascadia: Rolling Hills,,2,C,Normal,Strategie,Würfel,7.3,2024,1,4,15,30,10,1.93,,,,https://boardgamegeek.com/boardgame/407317/cascadia-rolling-hills
Cascadia: Rolling Rivers,,1,C,Normal,Strategie,Würfel,7.4,2024,1,4,15,30,10,1.92,,,,https://boardgamegeek.com/boardgame/407318/cascadia-rolling-rivers
Cash 'n Guns,Cash and Guns Cash & Guns,2,C,Normal,Party,Karten,6.5,2005,4,6,30,30,10,1.28,,,,https://boardgamegeek.com/boardgame/19237/ca-dollar-h-n-gun-dollar
Castle Combo,,3,C,Normal,Familie,Karten,7.6,2024,2,5,10,25,8,1.73,,,,https://boardgamegeek.com/boardgame/416851/castle-combo
Catan Junior Madagascar,Die Siedler von Catan Catan Madagascar,1,C,Kind,Familie,Brett,6.9,2012,2,4,30,30,5,1.6,,,,https://boardgamegeek.com/boardgame/140743/catan-junior-madagascar
Catan: Das Duell – Finstere & Goldene Zeiten,,1,C,Zwei,Familie,Karten,8,2021,2,2,60,75,10,2,,,,https://boardgamegeek.com/boardgame/324882/catan-das-duell-finstere-and-goldene-zeiten
Catch the Moon,,4,C,Normal,Familie,Material,6.7,2017,1,6,20,20,6,1,,,,https://boardgamegeek.com/boardgame/218129/catch-the-moon
Caverna: Höhle gegen Höhle,,1,C,Zwei,Strategie,Tableau,7.1,2017,1,2,20,40,10,2.56,,,,https://boardgamegeek.com/boardgame/220520/caverna-cave-vs-cave
Century: Die Gewürzstraße,,5,C,Normal,Familie,Karten,7.3,2017,2,5,30,45,8,1.8,,,,https://boardgamegeek.com/boardgame/209685/century-spice-road
Chakra,,1,C,Normal,Familie,Tableau,6.9,2019,1,4,30,30,8,1.75,,,,https://boardgamegeek.com/boardgame/267378/chakra
Challengers!,,2,C,Normal,Familie,Karten,7.1,2022,1,8,45,45,8,1.79,,,,https://boardgamegeek.com/boardgame/359970/challengers
Chandigarh,,2,C,Normal,Familie,Brett,7.3,2024,2,4,45,60,10,2.14,,,,https://boardgamegeek.com/boardgame/374134/chandigarh
Charcuterie: Feine Köstlichkeiten,Charcuterie Feine Köstlichkeiten,3,C,Normal,Familie,Tableau,6.7,2024,2,6,10,30,8,1.6,,,,https://boardgamegeek.com/boardgame/360058/charcuterie-the-board-game
Charidice,,5,C,Karten,Party,Würfel,6.1,2024,2,4,20,30,8,1,,,,https://boardgamegeek.com/boardgame/428479/charidice
Chicken out!,,1,C,Kind,Familie,Karten,6,2017,2,5,30,30,7,1,,,,https://boardgamegeek.com/boardgame/219374/chicken-out
Chickwood Forest,,2,C,Normal,Familie,Karten,6.8,2017,2,5,45,45,10,2,,,,https://boardgamegeek.com/boardgame/234842/chickwood-forest
Chocolate Factory,,1,C,Normal,Strategie,Tableau,7,2019,1,4,45,90,10,2.86,,,,https://boardgamegeek.com/boardgame/240567/chocolate-factory
Chronicles of Crime,,1,C,Normal,Rätsel,App,7.6,2018,1,4,60,90,12,2.06,x,,,https://boardgamegeek.com/boardgame/239188/chronicles-of-crime
ChronoCops: Einsteins Relativitätskrise,,2,C,Normal,Familie,Karten,7.1,2022,1,6,90,120,8,1.09,x,,,https://boardgamegeek.com/boardgame/369410/chronocops-einsteins-relativity-crisis
Citadels,,3,C,Normal,Familie,Karten,7.2,2016,2,8,30,60,8,2.05,,,,https://boardgamegeek.com/boardgame/205398/citadels
Cities,,5,C,Normal,Familie,Tableau,7.4,2024,2,4,45,45,8,1.92,,,,https://boardgamegeek.com/boardgame/402676/cities
Cities: Skylines,,1,C,Normal,Familie,Brett,6.6,2019,1,4,70,70,8,2.42,x,,,https://boardgamegeek.com/boardgame/267370/cities-skylines-the-board-game
City of Rome,,4,C,Normal,Familie,Plättchen,6.4,2018,2,4,60,60,10,2.25,,,,https://boardgamegeek.com/boardgame/258466/the-great-city-of-rome
Clans and Glory,,2,C,Karten,Familie,Karten,6.9,2024,2,4,20,20,10,1.5,,,,https://boardgamegeek.com/boardgame/410705/clans-and-glory
Clash of Vikings,,2,C,Normal,Familie,Karten,5.3,2019,2,4,25,45,8,1.67,,,,https://boardgamegeek.com/boardgame/288361/clash-of-vikings
Clear 4,Clear Vier Clear Four,8,C,Karten,Familie,Karten,6.3,2025,2,6,15,15,8,1.5,,,,https://boardgamegeek.com/boardgame/454241/clear-4
Clever hoch Drei,Clever hoch 3 clever³,5,C,Karten,Familie,Würfel,7.5,2020,1,4,30,30,12,2.43,,,,https://boardgamegeek.com/boardgame/316546/clever-cubed
Click A Tree,,1,C,Normal,Strategie,Plättchen,6.9,2025,1,4,30,60,10,2.5,,x,,https://boardgamegeek.com/boardgame/399959/click-a-tree
Clickety Clack,,3,C,Karten,Familie,Würfel,6.9,2025,2,4,25,25,8,1,,,,https://boardgamegeek.com/boardgame/454891/clickety-clack
Clonk!,,3,C,Normal,Familie,Karten,6.5,2016,2,4,30,30,8,1.5,,,,https://boardgamegeek.com/boardgame/191901/clonk
Cluedo,,2,C,Normal,Familie,Brett,5.9,2012,2,6,40,40,8,1.46,,,,https://boardgamegeek.com/boardgame/130592/clue
Cobra Paw,,1,C,Kind,Party,Würfel,6.3,2017,2,6,5,15,5,1,,,,https://boardgamegeek.com/boardgame/220700/cobra-paw
Coco Crazy,,1,C,Kind,Familie,Brett,5.5,1992,2,8,20,20,6,1.13,,,,https://boardgamegeek.com/boardgame/2792/coco-crazy
Codenames,,4,C,Normal,Party,Karten,7.5,2015,2,8,15,15,10,1.26,,,,https://boardgamegeek.com/boardgame/178900/codenames
Codenames: Pictures,,5,C,Normal,Party,Karten,7.2,2016,2,8,15,15,8,1.25,,,,https://boardgamegeek.com/boardgame/198773/codenames-pictures
Codenames: Undercover,,2,C,Normal,Party,Karten,6.6,2016,4,8,15,15,16,1.32,,,,https://boardgamegeek.com/boardgame/205158/codenames-deep-undercover
Codex Naturalis,,4,C,Normal,Familie,Karten,7.2,2021,1,4,20,30,8,1.76,,,,https://boardgamegeek.com/boardgame/314503/codex-naturalis
Coimbra,,6,C,Normal,Strategie,Brett,7.6,2018,2,4,60,90,12,3.26,,,,https://boardgamegeek.com/boardgame/245638/coimbra
Color Brain,,3,C,Normal,Party,Karten,6.3,2017,2,12,30,30,10,1,,,,https://boardgamegeek.com/boardgame/223742/colourbrain
Coloretto,,2,C,Karten,Familie,Karten,7,2003,2,5,30,30,6,1.27,,,,https://boardgamegeek.com/boardgame/5782/coloretto
Colt Express,,4,C,Normal,Familie,Material,7.1,2014,2,6,40,40,8,1.84,,,,https://boardgamegeek.com/boardgame/158899/colt-express
Colt Super Express,,1,C,Karten,Familie,Karten,6.8,2020,3,7,15,20,6,1.1,,,,https://boardgamegeek.com/boardgame/299027/colt-super-express
Combo Up,,6,C,Karten,Familie,Karten,7,2018,3,5,30,30,10,1.4,,,,https://boardgamegeek.com/boardgame/243430/dealt
Comet,,2,C,Normal,Familie,Brett,7.3,2023,2,4,45,75,12,2.15,,,,https://boardgamegeek.com/boardgame/381078/comet
Concept,,2,C,Normal,Party,Brett,6.8,2013,4,12,40,40,10,1.38,,,,https://boardgamegeek.com/boardgame/147151/concept
Concordia,,2,C,Normal,Strategie,Brett,8.1,2013,2,5,100,100,12,2.99,,,,https://boardgamegeek.com/boardgame/124361/concordia
Contact,,3,C,Karten,Familie,Karten,5.3,2020,2,5,20,20,8,1.5,x,,,https://boardgamegeek.com/boardgame/296517/contact-signals-from-outer-space
Cool am Pool,,1,C,Kind,Familie,Brett,6.3,2016,2,4,40,40,8,1.33,,,,https://boardgamegeek.com/boardgame/192268/cool-am-pool
Copa,,1,C,Normal,Strategie,Material,6.7,2013,2,5,10,30,7,1.71,,,,https://boardgamegeek.com/boardgame/148730/copa
Copenhagen,,1,C,Normal,Familie,Tableau,7,2019,2,4,20,40,6,1.68,,,,https://boardgamegeek.com/boardgame/269595/copenhagen
Cortex Challenge 3,Cortex Challenge three Cortex Challenge drei,2,C,Karten,Party,Karten,6.1,2018,2,6,15,15,8,1.2,,,,https://boardgamegeek.com/boardgame/261355/cortex-challenge-3
Cortex Challenge Geo,,1,C,Karten,Party,Karten,6,2016,2,6,15,30,9,1,,,,https://boardgamegeek.com/boardgame/203266/cortex-challenge-geo
Cosa Nostra,,1,C,Normal,Familie,Brett,5.1,1988,2,4,30,30,6,1.28,,,,https://boardgamegeek.com/boardgame/1001/vendetta
Cosmolancer,,1,C,Normal,Strategie,Brett,6.7,1994,2,4,45,45,8,1.84,,,,https://boardgamegeek.com/boardgame/119/cosmolancer
Costa Rica,,2,C,Normal,Familie,Plättchen,6.2,2016,2,5,30,45,6,1.3,,,,https://boardgamegeek.com/boardgame/194100/costa-rica
Council of 12,Council of twelve zwölf,2,C,Normal,Familie,Karten,4.8,2022,2,4,20,30,10,1.57,x,,,https://boardgamegeek.com/boardgame/340672/council-of-12
Council of Shadows,,3,C,Normal,Strategie,Brett,7.3,2022,1,4,60,90,12,3.15,,,,https://boardgamegeek.com/boardgame/368954/council-of-shadows
Crazy Donut Party,,1,C,Kind,Party,Karten,6.3,2022,2,5,15,15,6,1,,,,https://boardgamegeek.com/boardgame/362931/crazy-donut-party
Crazy Eggz,,2,C,Kind,Familie,Material,5.4,2018,2,4,15,15,4,1,,,,https://boardgamegeek.com/boardgame/254227/
Crazy Pilot,,6,C,Karten,Familie,Karten,6.2,2023,2,6,10,10,8,1,,,,https://boardgamegeek.com/boardgame/375448/crazy-pilot
Crazy Race,,1,C,Kind,Familie,Brett,6.9,2017,2,5,30,60,6,1.67,,,,https://boardgamegeek.com/boardgame/217176/crazy-race
Crazy Race,,3,C,Normal,Familie,Brett,6.9,2017,2,5,30,60,6,1.67,,,,https://boardgamegeek.com/boardgame/217176/crazy-race
Critter Kitchen,,2,C,Normal,Familie,Brett,7.9,2025,1,5,60,60,8,2.45,,,,https://boardgamegeek.com/boardgame/393429/critter-kitchen
Crown of Emara,,2,C,Normal,Strategie,Brett,7.4,2018,1,4,45,75,12,3.06,,,,https://boardgamegeek.com/boardgame/256570/crown-of-emara
Crystal Clans,,2,C,Zwei,Strategie,Brett,6.9,2018,2,2,30,60,12,2.53,,,,https://boardgamegeek.com/boardgame/228133/crystal-clans
Crystalla,,3,C,Normal,Strategie,Karten,6.8,2025,2,4,3,30,8,1.75,,,,https://boardgamegeek.com/boardgame/436010/crystalla
Cuba,,1,C,Normal,Strategie,Brett,7.1,2007,2,5,75,120,12,3.26,,,,https://boardgamegeek.com/boardgame/30380/cuba
Cube Express,,2,C,Karten,Strategie,Plättchen,7.3,2024,2,4,40,80,10,3,,,,https://boardgamegeek.com/boardgame/421697/cube-express
CuBirds,,3,C,Karten,Familie,Plättchen,6.9,2018,2,5,20,20,8,1.31,,,,https://boardgamegeek.com/boardgame/245476/cubirds
Cultivo,,1,C,Normal,Strategie,Plättchen,6.9,2025,2,4,60,90,12,3,,,,https://boardgamegeek.com/boardgame/451246/cultivo
Curli Kuller,,1,C,Kind,Geschick,Material,6.4,2008,2,4,20,20,4,1,,,,https://boardgamegeek.com/boardgame/38437/
Die Crew: Mission Tiefsee,,7,C,Karten,Strategie,Karten,8.1,2021,2,5,20,20,10,2.03,x,,,https://boardgamegeek.com/boardgame/324856/the-crew-mission-deep-sea
Die Crew: Reist gemeinsam zum 9. Planeten,,1,C,Karten,Strategie,Karten,7.8,2019,2,5,20,20,10,1.95,x,,,https://boardgamegeek.com/boardgame/284083/the-crew-the-quest-for-planet-nine
Die Siedler von Catan Junior,,1,C,Kind,Familie,Brett,6.5,2014,2,4,30,30,5,1.28,,,,https://boardgamegeek.com/boardgame/184842/catan-junior
Die Zukunft von Camelot,,2,C,Normal,Familie,Brett,7,2022,2,5,45,45,6,1.6,,,,https://boardgamegeek.com/boardgame/355271/die-zukunft-von-camelot
Eye Eye Captain,,2,C,Kind,Party,Brett,4.9,2019,2,4,10,15,4,1,,,,https://boardgamegeek.com/boardgame/288657/eye-eye-captain
Nebel Über Carcassonne,,8,C,Normal,Familie,Plättchen,7.3,2022,1,5,35,35,8,2.13,x,,,https://boardgamegeek.com/boardgame/358124/mists-over-carcassonne
Stratego Conquest,,1,C,Normal,Strategie,Brett,6.3,2015,2,4,60,60,8,2,,,,https://boardgamegeek.com/boardgame/175864/stratego-conquest
The Cat,,2,C,Karten,Familie,Karten,6,2018,2,4,20,20,8,1,,,,https://boardgamegeek.com/boardgame/243437/the-cat
13,thirteen dreizehn,1,D,Karten,Familie,Karten,6.7,2005,3,6,30,30,8,1.19,,,,https://boardgamegeek.com/boardgame/17025/poison
13 Minuten: Die Kubakrise 1961,dreizehn,1,D,Zwei,Strategie,Karten,6.4,2017,2,2,13,13,10,2.06,,,,https://boardgamegeek.com/boardgame/203828/13-minutes-the-cuban-missile-crisis-1962
13 Tage: Die Kubakrise 1962,dreizehn,1,D,Zwei,Strategie,Karten,7.2,2016,2,2,45,45,12,2.33,,,,https://boardgamegeek.com/boardgame/177590/13-days-the-cuban-missile-crisis-1962
3 sind eine zu viel!,drei,1,D,Karten,Familie,Karten,6.5,2015,2,4,25,25,8,1.41,,,,https://boardgamegeek.com/boardgame/181867/3-sind-eine-zu-viel
Auf den Wegen von Darwin,,7,D,Normal,Familie,Tableau,7.3,2023,2,5,20,30,8,1.71,,,,https://boardgamegeek.com/boardgame/376683/in-the-footsteps-of-darwin
Dark Romance,,2,D,Zwei,Familie,Karten,7.2,2025,2,2,30,45,12,2,,x,,https://boardgamegeek.com/boardgame/410722/dark-romance
Darwin's Journey,,2,D,Normal,Strategie,Brett,8.2,2023,1,4,60,120,14,3.9,,,,https://boardgamegeek.com/boardgame/322289/darwins-journey
Das Orakel von Delphi,,1,D,Normal,Strategie,Plättchen,7.3,2016,2,4,70,100,10,3.03,,,,https://boardgamegeek.com/boardgame/193558/the-oracle-of-delphi
Decipher,,2,D,Normal,Familie,Material,6.5,2020,2,4,30,30,6,1.57,,,,https://boardgamegeek.com/boardgame/285570/decipher
Deckscape: Flucht aus Alcatraz,,1,D,Karten,Rätsel,Karten,6.8,2020,1,6,60,60,12,1.47,x,,,https://boardgamegeek.com/boardgame/295565/deckscape-escape-from-alcatraz
Deckscape: Hinter dem Vorhang,,1,D,Karten,Rätsel,Karten,6.9,2019,1,6,60,60,12,1.84,x,,,https://boardgamegeek.com/boardgame/267735/
Deckscape: Im Wunderland,,1,D,Karten,Rätsel,Karten,6.3,2022,1,6,60,60,12,1.4,x,,,https://boardgamegeek.com/boardgame/361639/deckscape-in-wonderland
Deckscape: Tokyo Blackout,,1,D,Karten,Rätsel,Karten,6.3,2023,1,6,60,60,10,1,x,,,https://boardgamegeek.com/boardgame/382609/deckscape-tokyo-blackout
Decktective: Den Tod kann man nicht betrügen,,3,D,Karten,Rätsel,Karten,7.1,2022,1,6,60,60,12,1,x,,,https://boardgamegeek.com/boardgame/361637/decktective-you-cant-cheat-death
Decrypto,,1,D,Normal,Party,Material,7.8,2018,3,8,15,45,10,1.83,,,,https://boardgamegeek.com/boardgame/225694/decrypto
Deja Vu,,1,D,Normal,Party,Material,6.6,2017,2,6,15,15,8,1.06,,,,https://boardgamegeek.com/boardgame/217321/deja-vu
Der Kleine Drache Kokosnuss: Auf Drachensuche,,2,D,Kind,Familie,Plättchen,,,2,4,25,25,4,1,,,,
Der Kleine Drache Kokosnuss: Ausflug ins Abenteuer ,,1,D,Kind,Familie,Brett,5.5,2014,2,4,20,20,5,1,,,,https://boardgamegeek.com/boardgame/153391/der-Kartene-drache-kokosnuss-ausflug-ins-abenteuer
Diamant,,2,D,Normal,Familie,Karten,6.8,2005,3,8,30,30,8,1.11,,,,https://boardgamegeek.com/boardgame/15512/incan-gold
Diamonds Club,,1,D,Normal,Strategie,Tableau,7,2008,2,4,60,75,10,2.61,,,,https://boardgamegeek.com/boardgame/37907/diamonds-club
Dice Flick,,1,D,Normal,Familie,Würfel,6.3,2021,2,4,10,20,6,1.2,,,,https://boardgamegeek.com/boardgame/299933/dice-flick
Dice Throne: Season One – Kampfmönch vs. Paladin,,1,D,Zwei,Familie,Tableau,7.7,2021,2,2,20,40,10,2,,,,https://boardgamegeek.com/boardgame/322562/dice-throne-season-one-rerolled-monk-v-paladin
Dicke Luft in der Gruft,,1,D,Normal,Familie,Brett,6.4,2004,2,6,30,30,6,1.64,,,,https://boardgamegeek.com/boardgame/10814/dawn-under
Didi Dotter,,1,D,Kind,Familie,Material,6.2,2007,2,4,15,15,4,1,,,,https://boardgamegeek.com/boardgame/32465/didi-dotter
Dimension,,1,D,Normal,Familie,Material,6.8,2024,1,4,30,30,6,1.38,,,,https://boardgamegeek.com/boardgame/153318/dimension
Dino World,,2,D,Kind,Geschick,Karten,6.2,2017,2,4,10,15,6,1,,,,https://boardgamegeek.com/boardgame/235927/dino-world
Discoveries: The Journals of Lewis & Clark,,1,D,Normal,Strategie,Tableau,7,2015,2,4,60,60,10,2.36,,,,https://boardgamegeek.com/boardgame/171669/discoveries-the-journals-of-lewis-and-clark
Distant Suns,,2,D,Normal,Strategie,Tableau,6.6,2022,2,4,15,30,10,1.92,,,,https://boardgamegeek.com/boardgame/354425/distant-suns
Dixit,,2,D,Normal,Party,Karten,7.2,2008,3,8,30,30,8,1.19,,,,https://boardgamegeek.com/boardgame/39856/dixit
Dixit: Disney Edition,,1,D,Normal,Party,Karten,7.4,2023,3,6,30,30,5,1.1,,,,https://boardgamegeek.com/boardgame/381308/
